ID,Grupo,N_nós,Taxa_escala_global,suscetiveis_mean,suscetiveis_median,suscetiveis_iqr,infeccaos_mean,infeccaos_median,infeccaos_iqr,recuperados_mean,recuperados_median,recuperados_iqr,Prev_Minimo_Valor,Prev_Tempo_Minimo,Prev_Maximo_Valor,Prev_Tempo_Maximo,Prev_Final_Valor,Taxa_escala_local,Categoria
s2_11g2ab,G2,0.05,0.05,0.0384024379220846,0,0,0.452237990091637,0.46141032759578,0.0674625208217657,0.509359571986278,0.516795865633075,0.0387596899224806,4.90956072351421,1,96.1240310077519,6,42.8940568475452,0.8,frigorifico
s2_12g2ab,G2,0.05,0.1,0.0379490578733893,0,0,0.456183544312878,0.461965574680733,0.0616324264297612,0.505867397813733,0.511627906976744,0.0361757105943152,4.90956072351421,1,97.9328165374677,5,47.5452196382429,0.81,frigorifico
s2_13g2ab,G2,0.05,0.15,0.128939277203162,0,0,0.412964660746901,0.426429761243753,0.0721821210438645,0.458096062049938,0.465116279069767,0.0387596899224806,4.90956072351421,1,73.1266149870801,29,37.4677002583979,0.034,frigorifico
s2_14g2ab,G2,0.05,0.35,0.0378773205239122,0,0,0.452830540598318,0.461965574680733,0.060799555802332,0.50929213887777,0.51421188630491,0.0335917312661498,4.90956072351421,1,97.1576227390181,6,44.4444444444444,0.8,frigorifico
s2_15g2ab,G2,0.05,0.5,0.0382073123315069,0,0,0.456269629132251,0.463076068850639,0.0602443087173792,0.505523058536242,0.509043927648579,0.0387596899224806,4.90956072351421,1,97.4160206718346,5,45.4780361757106,0.81,frigorifico
s2_16g2ab,G2,0.05,0.8,0.134128757064335,0,0,0.408963151393068,0.423653525818989,0.0852304275402554,0.456908091542597,0.462532299741602,0.0490956072351421,4.90956072351421,1,71.5762273901809,22,42.3772609819121,0.034,frigorifico
s2_17g2ab,G2,0.05,0.01,0.0398214026947418,0,0,0.454071596744272,0.467518045530261,0.0599666851749028,0.506107000560986,0.511627906976744,0.0387596899224806,4.90956072351421,1,95.8656330749354,7,49.6124031007752,0.8,frigorifico
s2_18g2ab,G2,0.05,0.034,0.0373966802824156,0,0,0.454448935202522,0.462520821765686,0.0641310383120489,0.508154384515063,0.51421188630491,0.0361757105943152,4.90956072351421,1,97.1576227390181,5,42.8940568475452,0.81,frigorifico
s2_19g2ab,G2,0.05,0.05,0.128104254455248,0,0,0.413115309180803,0.425874514158801,0.0691282620766241,0.458780436363949,0.467700258397933,0.0387596899224806,4.90956072351421,1,77.2609819121447,28,41.6020671834625,0.034,frigorifico
s2_20g2ab,G2,0.05,0.1,0.0384799142595199,0,0,0.453414482623062,0.459189339255969,0.0649639089394781,0.508105603117418,0.51421188630491,0.0387596899224806,4.90956072351421,1,97.6744186046512,6,44.9612403100775,0.8,frigorifico
s2_21g2ab,G2,0.05,0.15,0.0376520652465541,0,0,0.452899408453816,0.460855080510827,0.0652415324819545,0.50944852629963,0.516795865633075,0.0361757105943152,4.90956072351421,1,96.1240310077519,6,42.8940568475452,0.81,frigorifico
s2_22g2ab,G2,0.05,0.35,0.1280970807203,0,0,0.411215704166649,0.425319267073848,0.0766240977234869,0.460687215113051,0.467700258397933,0.0439276485788114,4.90956072351421,1,75.7105943152455,18,37.4677002583979,0.034,frigorifico
s2_23g2ab,G2,0.05,0.5,0.037545893969328,0,0,0.452626806525803,0.459744586340922,0.0588561910049972,0.509827299504869,0.51421188630491,0.0361757105943152,4.90956072351421,1,97.1576227390181,6,44.702842377261,0.8,frigorifico
s2_24g2ab,G2,0.05,0.8,0.0364138785945792,0,0,0.455601037035124,0.463631315935591,0.0591338145474736,0.507985084370297,0.51421188630491,0.0387596899224806,4.90956072351421,1,95.8656330749354,6,48.578811369509,0.81,frigorifico
s2_1g3ab,G3,0.1,0.01,0.131996723037876,0,0,0.410387855153683,0.423098278734037,0.0760688506385341,0.457615421808441,0.465116279069767,0.041343669250646,9.81912144702842,1,75.1937984496124,22,41.343669250646,0.034,frigorifico
s2_2g3ab,G3,0.1,0.034,0.039062421537274,0,0,0.451031367873432,0.464186563020544,0.0613548028872848,0.509906210589294,0.516795865633075,0.0284237726098191,9.81912144702842,1,97.6744186046512,6,46.7700258397933,0.8,frigorifico
s2_3g3ab,G3,0.1,0.05,0.0386779093440767,0,0,0.45482914315475,0.460855080510827,0.062187673514714,0.506492947501173,0.51421188630491,0.0335917312661499,9.81912144702842,1,97.6744186046512,5,43.4108527131783,0.81,frigorifico
s2_4g3ab,G3,0.1,0.1,0.128422768286926,0,0,0.414696400363278,0.425319267073848,0.080788450860633,0.456880831349796,0.465116279069767,0.041343669250646,9.81912144702842,1,78.5529715762274,29,38.2428940568475,0.034,frigorifico
s2_5g3ab,G3,0.1,0.15,0.0390452045733995,0,0,0.451268101126707,0.459189339255969,0.0638534147695725,0.509686694299894,0.516795865633075,0.0387596899224806,9.81912144702842,1,97.4160206718346,5,44.9612403100775,0.8,frigorifico
s2_6g3ab,G3,0.1,0.35,0.0380839240904063,0,0,0.457070217952415,0.46141032759578,0.0613548028872848,0.504845857957179,0.511627906976744,0.041343669250646,9.81912144702842,1,97.9328165374677,5,40.3100775193798,0.81,frigorifico
s2_7g3ab,G3,0.1,0.5,0.131820249158162,0,0,0.406584340884407,0.417545807884509,0.0757912270960577,0.461595409957431,0.467700258397933,0.0361757105943152,9.81912144702842,1,72.3514211886305,25,42.3772609819121,0.034,frigorifico
s2_8g3ab,G3,0.1,0.8,0.0374253752222064,0,0,0.453968294961025,0.461965574680733,0.0605219322598556,0.508606329816768,0.51421188630491,0.0361757105943152,9.81912144702842,1,98.1912144702842,5,42.6356589147287,0.8,frigorifico
s2_9g3ab,G3,0.1,0.01,0.0380810545964272,0,0,0.454916662721112,0.463631315935591,0.0577456968350916,0.50700228268246,0.51421188630491,0.0361757105943152,9.81912144702842,1,96.8992248062015,5,42.1188630490956,0.81,frigorifico
s2_10g3ab,G3,0.1,0.034,0.130277896144404,0,0,0.410382116165725,0.41976679622432,0.0830094392004442,0.459339987689871,0.465116279069767,0.041343669250646,9.81912144702842,1,79.5865633074935,21,37.4677002583979,0.034,frigorifico
s2_11g3ab,G3,0.1,0.05,0.0375631109332025,0,0,0.451174842572387,0.462520821765686,0.0635757912270961,0.511262046494411,0.516795865633075,0.0361757105943152,9.81912144702842,1,97.1576227390181,5,41.6020671834625,0.8,frigorifico
s2_12g3ab,G3,0.1,0.1,0.0379605358493057,0,0,0.453055795875676,0.46141032759578,0.0627429205996669,0.508983668275018,0.511627906976744,0.0413436692506459,9.81912144702842,1,98.1912144702842,5,45.9948320413437,0.81,frigorifico
s2_13g3ab,G3,0.1,0.15,0.127368229249613,0,0,0.410631762141905,0.424764019988895,0.0694058856191005,0.462000008608482,0.470284237726098,0.0361757105943152,9.81912144702842,1,76.4857881136951,19,36.9509043927649,0.034,frigorifico
s2_14g3ab,G3,0.1,0.35,0.0372804657762627,0,0,0.455718686288267,0.463076068850639,0.062187673514714,0.507000847935471,0.511627906976744,0.0413436692506459,9.81912144702842,1,97.6744186046512,4,42.3772609819121,0.8,frigorifico
s2_15g3ab,G3,0.1,0.5,0.0373952455354261,0,0,0.457886588989465,0.466962798445308,0.0583009439200444,0.504718165475109,0.511627906976744,0.0335917312661499,9.81912144702842,1,98.1912144702842,5,49.8708010335917,0.81,frigorifico
s2_16g3ab,G3,0.1,0.8,0.125396886885982,0,0,0.414234411832645,0.425874514158801,0.0716268739589117,0.460368701281373,0.467700258397933,0.041343669250646,9.81912144702842,1,78.5529715762274,21,43.9276485788114,0.034,frigorifico
s2_17g3ab,G3,0.1,0.01,0.0381513571989148,0,0,0.457230909615244,0.464741810105497,0.0674625208217657,0.504617733185841,0.511627906976744,0.0387596899224806,9.81912144702842,1,97.1576227390181,6,42.6356589147287,0.8,frigorifico
s2_18g3ab,G3,0.1,0.034,0.0376893686682822,0,0,0.453444612309842,0.46141032759578,0.0671848972792893,0.508866019021876,0.516795865633075,0.0361757105943152,9.81912144702842,1,97.6744186046512,5,47.2868217054264,0.81,frigorifico
s2_19g3ab,G3,0.1,0.05,0.128031082358781,0,0,0.412230070288255,0.424208772903942,0.0763464741810105,0.459738847352964,0.467700258397933,0.0465116279069767,9.81912144702842,1,80.6201550387597,18,40.0516795865633,0.034,frigorifico
s2_20g3ab,G3,0.1,0.1,0.0368414331974628,0,0,0.452579459875148,0.461965574680733,0.0638534147695725,0.510579106927389,0.516795865633075,0.0310077519379844,9.81912144702842,1,97.6744186046512,5,40.5684754521964,0.8,frigorifico
s2_21g3ab,G3,0.1,0.15,0.0368973883300549,0,0,0.456790442289454,0.468073292615214,0.055247084952804,0.506312169380491,0.511627906976744,0.0310077519379846,9.81912144702842,1,96.8992248062015,5,42.3772609819121,0.81,frigorifico
s2_22g3ab,G3,0.1,0.35,0.127820174551319,0,0,0.413171264313395,0.425874514158801,0.0707940033314825,0.459008561135287,0.465116279069767,0.0387596899224806,9.81912144702842,1,77.0025839793282,23,36.4341085271318,0.034,frigorifico
s2_23g3ab,G3,0.1,0.5,0.0367453051491635,0,0,0.458764654147064,0.464741810105497,0.0591338145474736,0.504490040703772,0.511627906976744,0.0335917312661499,9.81912144702842,1,97.6744186046512,5,44.702842377261,0.8,frigorifico
s2_24g3ab,G3,0.1,0.8,0.036815607751651,0,0,0.460077447642495,0.466962798445308,0.05941143808995,0.503106944605853,0.511627906976744,0.0361757105943153,9.81912144702842,1,97.4160206718346,8,49.6124031007752,0.81,frigorifico
s2_1g4ab,G4,0.15,0.01,0.128901973781434,0,0,0.410359160213892,0.421432537479178,0.0732926152137701,0.460738866004674,0.467700258397933,0.041343669250646,14.9870801033592,1,78.8113695090439,19,41.6020671834625,0.034,frigorifico
s2_2g4ab,G4,0.15,0.034,0.0391800707904165,0,0,0.454054379780398,0.465852304275403,0.0610771793448084,0.506765549429186,0.51421188630491,0.0387596899224806,14.9870801033592,1,97.4160206718346,5,46.2532299741602,0.8,frigorifico
s2_3g4ab,G4,0.15,0.05,0.0390652910312531,0,0,0.455367173275829,0.462520821765686,0.0644086618545253,0.505567535692918,0.511627906976744,0.0465116279069767,14.9870801033592,1,98.9664082687339,5,46.5116279069767,0.81,frigorifico
s2_4g4ab,G4,0.15,0.1,0.13069971175933,0,0,0.408034870090834,0.418101054969461,0.0755136035535813,0.461265418149836,0.470284237726098,0.0387596899224806,14.9870801033592,1,78.8113695090439,23,43.6692506459948,0.034,frigorifico
s2_5g4ab,G4,0.15,0.15,0.0375171990295371,0,0,0.456094589999527,0.467518045530261,0.0696835091615769,0.506388210970936,0.511627906976744,0.0387596899224806,14.9870801033592,1,98.9664082687339,4,38.7596899224806,0.8,frigorifico
s2_6g4ab,G4,0.15,0.35,0.0385272609101748,0,0,0.454645495540089,0.461965574680733,0.0610771793448084,0.506827243549736,0.511627906976744,0.041343669250646,14.9870801033592,1,98.1912144702842,4,45.7364341085271,0.81,frigorifico
s2_7g4ab,G4,0.15,0.5,0.128355335178418,0,0,0.412908705614308,0.424764019988895,0.0682953914491949,0.458735959207274,0.465116279069767,0.041343669250646,14.9870801033592,1,76.7441860465116,18,38.7596899224806,0.034,frigorifico
s2_8g4ab,G4,0.15,0.8,0.0375702846681502,0,0,0.453527827635236,0.463076068850639,0.0530260966129928,0.508901887696614,0.516795865633075,0.041343669250646,14.9870801033592,1,98.1912144702842,5,47.2868217054264,0.8,frigorifico
s2_9g4ab,G4,0.15,0.01,0.0371699902580679,0,0,0.45458093192556,0.462520821765686,0.0624652970571904,0.508249077816373,0.511627906976744,0.0335917312661499,14.9870801033592,1,98.4496124031008,4,44.9612403100775,0.81,frigorifico
s2_10g4ab,G4,0.15,0.034,0.12903683999845,0,0,0.411732213082884,0.424208772903942,0.0780122154358689,0.459230946918666,0.462532299741602,0.0361757105943153,14.9870801033592,1,74.9354005167959,23,45.2196382428941,0.034,frigorifico
s2_11g4ab,G4,0.15,0.05,0.0375358507404012,0,0,0.452463245368995,0.460855080510827,0.0613548028872848,0.510000903890603,0.51421188630491,0.0335917312661498,14.9870801033592,1,97.1576227390181,5,45.2196382428941,0.8,frigorifico
s2_12g4ab,G4,0.15,0.1,0.0373335514148757,0,0,0.457249561326108,0.463631315935591,0.0694058856191005,0.505416887259016,0.511627906976744,0.041343669250646,14.9870801033592,1,97.9328165374677,5,43.1524547803618,0.81,frigorifico
s2_13g4ab,G4,0.15,0.15,0.124716816812939,0,0,0.415020653182914,0.42976124375347,0.0702387562465297,0.460262530004146,0.467700258397933,0.0387596899224806,14.9870801033592,1,77.5193798449613,17,33.5917312661499,0.034,frigorifico
s2_14g4ab,G4,0.15,0.35,0.0374038540173633,0,0,0.454094552696105,0.463631315935591,0.0677401443642421,0.508501593286532,0.51421188630491,0.0387596899224806,14.9870801033592,1,97.9328165374677,4,44.702842377261,0.8,frigorifico
s2_15g4ab,G4,0.15,0.5,0.0369174747879085,0,0,0.455712947300308,0.463631315935591,0.0599666851749028,0.507369577911783,0.51421188630491,0.0387596899224806,14.9870801033592,1,98.4496124031008,5,42.3772609819121,0.81,frigorifico
s2_16g4ab,G4,0.15,0.8,0.121739716809639,0,0,0.416554397714735,0.429205996668517,0.0663520266518601,0.461705885475626,0.467700258397933,0.041343669250646,14.9870801033592,1,82.687338501292,19,42.1188630490956,0.034,frigorifico
s2_17g4ab,G4,0.15,0.01,0.037479895607809,0,0,0.457136216313934,0.466407551360355,0.0663520266518601,0.505383888078257,0.511627906976744,0.0361757105943152,14.9870801033592,1,98.1912144702842,4,43.6692506459948,0.8,frigorifico
s2_18g4ab,G4,0.15,0.034,0.0370867749326745,0,0,0.455672774384601,0.465852304275403,0.0602443087173792,0.507240450682724,0.51421188630491,0.0335917312661499,14.9870801033592,1,97.6744186046512,5,43.4108527131783,0.81,frigorifico
s2_19g4ab,G4,0.15,0.05,0.124191699414767,0,0,0.416557267208714,0.42976124375347,0.0791227096057746,0.459251033376519,0.467700258397933,0.041343669250646,14.9870801033592,1,80.6201550387597,18,44.702842377261,0.034,frigorifico
s2_20g4ab,G4,0.15,0.1,0.0376606737284913,0,0,0.454437457226605,0.464741810105497,0.055247084952804,0.507901869044903,0.51421188630491,0.0335917312661499,14.9870801033592,1,97.6744186046512,5,44.9612403100775,0.8,frigorifico
s2_21g4ab,G4,0.15,0.15,0.0376549347405332,0,0,0.454803317708939,0.461965574680733,0.0627429205996669,0.507541747550528,0.511627906976744,0.0439276485788113,14.9870801033592,1,97.9328165374677,5,43.9276485788114,0.81,frigorifico
s2_22g4ab,G4,0.15,0.35,0.119484294542079,0,0,0.414413755206338,0.426429761243753,0.0746807329261521,0.466101950251583,0.470284237726098,0.0439276485788114,14.9870801033592,1,77.0025839793282,16,42.1188630490956,0.034,frigorifico
s2_23g4ab,G4,0.15,0.5,0.0368701281372536,0,0,0.459143427352304,0.469183786785119,0.0644086618545253,0.503986444510443,0.509043927648579,0.0361757105943153,14.9870801033592,1,97.9328165374677,6,44.702842377261,0.8,frigorifico
s2_24g4ab,G4,0.15,0.8,0.038056663897605,0,0,0.45758672686865,0.468628539700167,0.060799555802332,0.504356609233745,0.51421188630491,0.0465116279069767,14.9870801033592,1,97.6744186046512,5,51.1627906976744,0.81,frigorifico
s2_1g5ab,G5,0.3,0.01,0.137253636007558,0,0,0.406462387390296,0.420322043309273,0.0749583564686285,0.456283976602146,0.462532299741602,0.0465116279069767,23.5142118863049,92,80.3617571059432,19,39.5348837209302,0.034,frigorifico
s2_2g5ab,G5,0.3,0.034,0.0381614004278416,0,0,0.453543609852121,0.460299833425874,0.0616324264297612,0.508294989720038,0.51421188630491,0.0361757105943152,27.390180878553,85,98.7080103359173,4,46.2532299741602,0.8,frigorifico
s2_3g5ab,G5,0.3,0.05,0.0405646016353246,0,0,0.453996989900816,0.463631315935591,0.0574680732926152,0.505438408463859,0.511627906976744,0.0310077519379846,27.906976744186,86,98.4496124031008,4,49.6124031007752,0.81,frigorifico
s2_4g5ab,G5,0.3,0.1,0.127702525298176,0,0,0.411679127444271,0.423098278734037,0.0655191560244309,0.460618347257553,0.467700258397933,0.0387596899224806,26.3565891472868,91,84.2377260981912,14,43.4108527131783,0.034,frigorifico
s2_5g5ab,G5,0.3,0.15,0.0371714250050575,0,0,0.455075919636952,0.462520821765686,0.0588561910049972,0.507752655357991,0.509043927648579,0.0413436692506459,27.906976744186,83,98.7080103359173,5,47.5452196382429,0.8,frigorifico
s2_6g5ab,G5,0.3,0.35,0.0373794633185411,0,0,0.456638359108563,0.469739033870072,0.062187673514714,0.505982177572896,0.511627906976744,0.0439276485788114,26.8733850129199,89,98.4496124031008,5,44.1860465116279,0.81,frigorifico
s2_7g5ab,G5,0.3,0.5,0.136900688248131,0,0,0.408112346428269,0.423098278734037,0.0805108273181566,0.4549869653236,0.459948320413437,0.0387596899224806,20.1550387596899,85,84.4961240310078,15,36.9509043927649,0.034,frigorifico
s2_8g5ab,G5,0.3,0.8,0.0370035596072811,0,0,0.454381502094013,0.463076068850639,0.0674625208217657,0.508614938298706,0.516795865633075,0.0387596899224806,25.8397932816537,83,98.1912144702842,4,45.9948320413437,0.8,frigorifico
s2_9g5ab,G5,0.3,0.01,0.0378543645720795,0,0,0.452364247826717,0.459189339255969,0.0602443087173792,0.509781387601204,0.51421188630491,0.0387596899224806,27.390180878553,85,97.6744186046512,3,46.5116279069767,0.81,frigorifico
s2_10g5ab,G5,0.3,0.034,0.124329435125763,0,0,0.411022013323061,0.423653525818989,0.0719044975013881,0.464648551551177,0.470284237726098,0.0387596899224806,23.5142118863049,94,79.0697674418605,14,39.2764857881137,0.034,frigorifico
s2_11g5ab,G5,0.3,0.05,0.0370666884748209,0,0,0.457602509085535,0.466962798445308,0.0666296501943365,0.505330802439644,0.509043927648579,0.041343669250646,28.6821705426357,81,97.9328165374677,4,46.7700258397933,0.8,frigorifico
s2_12g5ab,G5,0.3,0.1,0.0367424356551844,0,0,0.454032858575554,0.46141032759578,0.0627429205996669,0.509224705769261,0.51421188630491,0.0413436692506459,28.6821705426357,86,98.9664082687339,4,41.6020671834625,0.81,frigorifico
s2_13g5ab,G5,0.3,0.15,0.120111278976509,0,0,0.419388023019081,0.426429761243753,0.0655191560244309,0.46050069800441,0.465116279069767,0.0335917312661498,25.0645994832041,92,84.7545219638243,16,34.625322997416,0.034,frigorifico
s2_14g5ab,G5,0.3,0.35,0.0366061346911779,0,0,0.456994176361969,0.463076068850639,0.0549694614103276,0.506399688946853,0.509043927648579,0.0361757105943152,26.6149870801034,85,98.7080103359173,4,44.702842377261,0.8,frigorifico
s2_15g5ab,G5,0.3,0.5,0.0365028329079309,0,0,0.452915190670701,0.461965574680733,0.0627429205996669,0.510581976421368,0.516795865633075,0.0335917312661498,29.9741602067183,1,98.4496124031008,4,43.4108527131783,0.81,frigorifico
s2_16g5ab,G5,0.3,0.8,0.124515952234403,0,0,0.414600272314979,0.426429761243753,0.0785674625208218,0.460883775450618,0.467700258397933,0.041343669250646,22.9974160206718,96,80.6201550387597,18,43.9276485788114,0.034,frigorifico
s2_17g5ab,G5,0.3,0.01,0.0373278124269176,0,0,0.45367130233419,0.46141032759578,0.0641310383120489,0.509000885238893,0.516795865633075,0.0413436692506459,28.1653746770026,87,98.7080103359173,4,42.1188630490956,0.8,frigorifico
s2_18g5ab,G5,0.3,0.034,0.0376075880898783,0,0,0.452111732356558,0.459189339255969,0.0546918378678512,0.510280679553564,0.51421188630491,0.0413436692506459,28.4237726098191,86,98.4496124031008,4,47.5452196382429,0.81,frigorifico
s2_19g5ab,G5,0.3,0.05,0.123107030690673,0,0,0.413954636169685,0.425874514158801,0.0799555802332038,0.462938333139642,0.467700258397933,0.0387596899224806,25.5813953488372,92,82.4289405684755,17,39.0180878552972,0.034,frigorifico
s2_20g5ab,G5,0.3,0.1,0.0368385637034837,0,0,0.454405892792835,0.462520821765686,0.0616324264297612,0.508755543503681,0.51421188630491,0.0387596899224806,26.8733850129199,86,97.6744186046512,4,42.1188630490956,0.8,frigorifico
s2_21g5ab,G5,0.3,0.15,0.0365286583537426,0,0,0.457803373664071,0.465852304275403,0.0652415324819545,0.505667967982186,0.509043927648579,0.041343669250646,26.8733850129199,86,98.4496124031008,4,46.5116279069767,0.81,frigorifico
s2_22g5ab,G5,0.3,0.35,0.123439891992247,0,0,0.416462573907404,0.430871737923376,0.083564686285397,0.460097534100349,0.465116279069767,0.041343669250646,24.5478036175711,97,85.2713178294574,13,35.4005167958656,0.034,frigorifico
